Criação das árvores ordenadas:
n_persons	index	time        
65536    	0    	7.029100e-02
65536    	1    	8.740140e-02
65536    	2    	7.964970e-02
65536    	3    	7.088050e-02

Procura de nós nas árvores:
n_persons	index	time        
65536    	0    	6.509650e-02
65536    	1    	1.009216e-01
65536    	2    	8.997970e-02
65536    	3    	5.475210e-02

Maior profundidade das árvores:
n_persons	index	time        	depth
65536    	0    	3.868900e-03	40   
65536    	1    	4.124100e-03	39   
65536    	2    	4.231300e-03	36   
65536    	3    	4.162800e-03	37   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 
65536    	0    	3.355200e-03	1     	2     	4     	8     	16    	31    	61    	110   	204   	331   	544   	850   	1248  	1752  	2258  	2736  	3192  	3651  	4082  	4433  	4656  	4803  	4775  	4556  	4191  	3772  	3342  	2800  	2172  	1667  	1193  	829   	519   	328   	201   	107   	59    	33    	13    	5     	1     
65536    	1    	3.195300e-03	1     	2     	4     	8     	16    	32    	63    	124   	233   	423   	736   	1146  	1663  	2272  	2951  	3728  	4464  	5125  	5681  	5925  	5886  	5522  	4958  	4075  	3287  	2469  	1783  	1217  	763   	448   	246   	130   	73    	41    	20    	11    	5     	3     	1     	1     	nan   
65536    	2    	3.956300e-03	1     	2     	4     	8     	16    	31    	61    	117   	226   	417   	722   	1226  	1877  	2763  	3737  	4765  	5569  	6044  	6230  	6059  	5585  	4889  	4085  	3193  	2427  	1831  	1341  	920   	604   	380   	225   	108   	46    	15    	9     	2     	1     	nan   	nan   	nan   	nan   
65536    	3    	1.232300e-02	1     	2     	4     	8     	16    	32    	64    	122   	237   	416   	714   	1151  	1779  	2572  	3523  	4490  	5264  	5910  	6168  	6124  	5714  	5107  	4246  	3507  	2697  	1977  	1364  	925   	595   	370   	220   	118   	58    	20    	11    	6     	3     	1     	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Adams                     	11207 Brooklyn (Kings county)                                  	7459 635 865     	435-18-4995            
592     	John Lee                       	11219 Brooklyn (Kings county)                                  	8644 495 793     	863-19-5388            
593     	John Lee                       	11236 Brooklyn (Kings county)                                  	9303 732 928     	327-51-7366            
594     	John Lee                       	11373 Elmhurst (Queens county)                                 	2076 027 188     	443-04-6669            
595     	John Lee                       	28314 Fayetteville (Cumberland county)                         	1527 175 426     	890-86-5772            
596     	John Lee                       	75056 The Colony (Denton county)                               	3761 503 836     	097-88-4214            
597     	John Lee                       	92335 Fontana (San Bernardino county)                          	9445 686 705     	830-29-8376            
598     	John Lewis                     	37129 Murfreesboro (Rutherford county)                         	7617 906 676     	902-01-8487            
599     	John Lewis                     	78249 San Antonio (Bexar county)                               	1663 916 709     	614-33-9588            
600     	John Lewis                     	92683 Westminster (Orange county)                              	6041 981 451     	152-32-4080            
601     	John Little                    	23462 Virginia Beach (Virginia Beach City county)              	3397 401 683     	512-06-0161            
602     	John Liu                       	91732 El Monte (Los Angeles county)                            	2948 012 113     	576-61-2377            
603     	John Lloyd                     	31419 Savannah (Chatham county)                                	7001 808 194     	688-58-0998            
604     	John Logan                     	11221 Brooklyn (Kings county)                                  	1720 818 415     	531-93-1660            
605     	John Lopez                     	10466 Bronx (Bronx county)                                     	6470 485 722     	100-34-0022            
606     	John Lopez                     	11201 Brooklyn (Kings county)                                  	4911 838 413     	484-61-8341            
607     	John Lopez                     	11213 Brooklyn (Kings county)                                  	5950 387 029     	325-38-8068            
608     	John Lopez                     	11355 Flushing (Queens county)                                 	4295 148 637     	184-08-3764            
609     	John Lopez                     	85008 Phoenix (Maricopa county)                                	3415 444 993     	439-20-2625            
610     	John Lopez                     	90805 Long Beach (Los Angeles county)                          	2614 657 356     	403-40-0121            
611     	John Lopez                     	92114 San Diego (San Diego county)                             	5884 952 883     	569-13-4756            
612     	John Lopez                     	92126 San Diego (San Diego county)                             	2408 824 236     	619-79-0209            
613     	John Lowe                      	10472 Bronx (Bronx county)                                     	8162 157 234     	271-01-2707            
614     	John Lowe                      	11746 Huntington Station (Suffolk county)                      	3265 784 097     	024-68-4734            
615     	John Lowe                      	27406 Greensboro (Guilford county)                             	1220 855 656     	437-70-4100            
616     	John Lowe                      	84043 Lehi (Utah county)                                       	4583 383 825     	891-47-2760            
617     	John Lu                        	29072 Lexington (Lexington county)                             	7368 891 344     	919-58-0310            
618     	John Lu                        	77494 Katy (Fort Bend county)                                  	2432 584 129     	947-50-9276            
