Criação das árvores ordenadas:
n_persons	index	time        
131072   	0    	1.524943e-01
131072   	1    	1.847001e-01
131072   	2    	2.013229e-01
131072   	3    	1.610040e-01

Procura de nós nas árvores:
n_persons	index	time        
131072   	0    	1.819032e-01
131072   	1    	1.981311e-01
131072   	2    	1.412904e-01
131072   	3    	1.432064e-01

Maior profundidade das árvores:
n_persons	index	time        	depth
131072   	0    	7.385700e-03	45   
131072   	1    	8.441900e-03	42   
131072   	2    	7.884700e-03	38   
131072   	3    	1.050710e-02	38   

Número de nós em cada nível:
n_persons	index	time        	lvl0  	lvl1  	lvl2  	lvl3  	lvl4  	lvl5  	lvl6  	lvl7  	lvl8  	lvl9  	lvl10 	lvl11 	lvl12 	lvl13 	lvl14 	lvl15 	lvl16 	lvl17 	lvl18 	lvl19 	lvl20 	lvl21 	lvl22 	lvl23 	lvl24 	lvl25 	lvl26 	lvl27 	lvl28 	lvl29 	lvl30 	lvl31 	lvl32 	lvl33 	lvl34 	lvl35 	lvl36 	lvl37 	lvl38 	lvl39 	lvl40 	lvl41 	lvl42 	lvl43 	lvl44 	lvl45 
131072   	0    	1.288850e-02	1     	2     	4     	8     	16    	31    	61    	116   	218   	379   	630   	1033  	1567  	2294  	3126  	4070  	5080  	6004  	6902  	7820  	8541  	9081  	9329  	9351  	9118  	8579  	7837  	6881  	5870  	4879  	3774  	2845  	2034  	1415  	892   	536   	338   	215   	102   	45    	25    	11    	8     	2     	1     	1     
131072   	1    	8.627700e-03	1     	2     	4     	8     	16    	32    	64    	124   	242   	447   	802   	1343  	2131  	3042  	4212  	5506  	6872  	8296  	9576  	10692 	11335 	11477 	10974 	9967  	8710  	7158  	5642  	4278  	3033  	1976  	1275  	787   	473   	271   	143   	71    	40    	23    	13    	6     	5     	2     	1     	nan   	nan   	nan   
131072   	2    	1.707520e-02	1     	2     	4     	8     	16    	32    	61    	119   	230   	435   	783   	1364  	2248  	3471  	5046  	6832  	8743  	10282 	11314 	11904 	11762 	11148 	10065 	8657  	7079  	5551  	4210  	3206  	2381  	1620  	1040  	682   	411   	192   	104   	44    	14    	8     	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   
131072   	3    	1.854300e-02	1     	2     	4     	8     	16    	32    	64    	123   	243   	442   	789   	1324  	2138  	3251  	4670  	6386  	8137  	9784  	11000 	11696 	11805 	11315 	10413 	9074  	7593  	6192  	4765  	3407  	2370  	1577  	1023  	642   	391   	216   	97    	47    	20    	12    	3     	nan   	nan   	nan   	nan   	nan   	nan   	nan   

Lista de pessoas (índice 0, filtro "John "):
#       	name (0)                       	zip_code (1)                                                   	telephone number (2)	social security number (3)
1       	John Abbott                    	98052 Redmond (King county)                                    	5339 868 545     	597-10-9426            
908     	John Hernandez                 	11220 Brooklyn (Kings county)                                  	3210 001 340     	352-04-2802            
909     	John Hernandez                 	11221 Brooklyn (Kings county)                                  	5249 184 434     	342-70-4656            
910     	John Hernandez                 	11434 Jamaica (Queens county)                                  	7462 811 607     	347-25-2592            
911     	John Hernandez                 	11435 Jamaica (Queens county)                                  	9310 548 381     	771-97-5022            
912     	John Hernandez                 	11717 Brentwood (Suffolk county)                               	9644 870 572     	641-04-4879            
913     	John Hernandez                 	19134 Philadelphia (Philadelphia county)                       	3621 683 142     	763-98-2678            
914     	John Hernandez                 	21234 Parkville (Baltimore county)                             	1877 210 542     	403-42-5631            
915     	John Hernandez                 	33012 Hialeah (Miami-Dade county)                              	7536 732 763     	620-52-8021            
916     	John Hernandez                 	33511 Brandon (Hillsborough county)                            	4870 584 091     	171-60-0210            
917     	John Hernandez                 	42101 Bowling Green (Warren county)                            	2020 473 043     	345-58-1157            
918     	John Hernandez                 	60647 Chicago (Cook county)                                    	1254 449 602     	925-76-9213            
919     	John Hernandez                 	63376 St. Peters (St. Charles county)                          	8100 359 406     	352-74-9144            
920     	John Hernandez                 	66061 Olathe (Johnson county)                                  	4881 311 949     	196-49-8127            
921     	John Hernandez                 	75068 Little Elm (Denton county)                               	1013 426 165     	661-33-0444            
922     	John Hernandez                 	77584 Pearland (Brazoria county)                               	6769 019 320     	865-30-4402            
923     	John Hernandez                 	78130 New Braunfels (Comal county)                             	4567 086 720     	964-65-1967            
924     	John Hernandez                 	89115 Las Vegas (Clark county)                                 	5304 542 231     	584-29-3381            
925     	John Hernandez                 	91342 Sylmar (Los Angeles county)                              	7388 531 610     	571-92-8632            
926     	John Hernandez                 	91730 Rancho Cucamonga (San Bernardino county)                 	3609 684 330     	538-29-9081            
927     	John Hernandez                 	91762 Ontario (San Bernardino county)                          	4819 812 455     	599-87-8575            
928     	John Hernandez                 	91762 Ontario (San Bernardino county)                          	6198 783 137     	579-67-3174            
929     	John Hernandez                 	91770 Rosemead (Los Angeles county)                            	7899 336 139     	239-95-9113            
930     	John Hernandez                 	92504 Riverside (Riverside county)                             	7758 100 750     	407-78-4017            
931     	John Hernandez                 	92704 Santa Ana (Orange county)                                	2943 383 484     	996-73-7117            
932     	John Hernandez                 	92880 Corona (Riverside county)                                	4681 337 532     	816-56-8854            
933     	John Hernandez                 	93274 Tulare (Tulare county)                                   	2966 951 654     	672-01-6258            
934     	John Hernandez                 	93550 Palmdale (Los Angeles county)                            	3776 867 031     	669-52-9993            
935     	John Hernandez                 	97006 Beaverton (Washington county)                            	3793 103 950     	275-61-7268            
936     	John Herrera                   	37129 Murfreesboro (Rutherford county)                         	1040 749 765     	310-24-5555            
937     	John Herrera                   	75227 Dallas (Dallas county)                                   	9142 340 131     	833-68-7760            
